Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,tenure_role_ratio,income_per_job_level,promotion_lag,manager_stability,experience_company_ratio,overtime_satisfaction_stress,loyalty_score,distance_overtime_interaction,Attrition_encoded
20,769,9,3,4,0,54,3,1,4,2323,17205,1,1,14,3,2,0,2,3,3,2,2,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.666667,1161.5,0.0,0.666667,0.666667,1,8.0,9,1
21,1334,10,3,3,0,36,2,1,1,1416,17258,1,0,13,3,1,0,1,6,2,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,708.0,0.5,0.0,0.5,0,1.0,0,1
46,1003,8,4,4,0,74,2,2,1,4615,21029,8,1,23,4,1,3,19,2,3,16,13,1,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.764706,1538.333333,0.058824,0.411765,1.117647,4,2.4,8,0
51,1323,4,4,1,1,34,3,1,3,2461,10332,9,1,12,3,3,3,18,2,4,10,0,2,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1230.5,0.181818,0.636364,1.636364,2,6.315789,4,1
28,1366,24,2,2,1,72,2,3,1,8722,12355,1,0,12,3,1,0,10,2,2,10,7,1,9,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.636364,2180.5,0.090909,0.818182,0.909091,0,1.818182,0,1
26,192,1,2,1,1,59,2,1,1,3955,11141,1,0,16,3,1,2,6,2,3,5,3,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,1977.5,0.166667,0.5,1.0,0,2.142857,0,0
30,1176,20,3,3,1,85,3,2,1,9957,9096,0,0,15,3,3,1,7,1,2,6,2,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.285714,3319.0,0.0,0.285714,1.0,0,1.5,0,0
41,509,7,2,2,0,43,4,1,3,3376,18863,1,0,13,3,3,0,10,3,3,10,6,0,8,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.545455,1688.0,0.0,0.727273,0.909091,0,8.181818,0,0
38,330,17,1,3,0,65,2,3,3,8823,24608,0,0,18,3,1,1,20,4,2,19,9,1,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.45,2205.75,0.05,0.45,1.0,0,5.428571,0,0
40,1492,20,4,1,1,61,3,3,4,10322,26542,4,0,20,4,4,1,14,6,3,11,10,11,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.833333,2580.5,0.916667,0.083333,1.166667,0,8.8,0,0
27,1277,8,5,1,1,87,1,1,3,4621,5869,1,0,19,3,4,3,3,4,3,3,2,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,2310.5,0.25,0.5,0.75,0,6.75,0,0
55,1091,2,1,4,1,65,3,3,2,10976,15813,3,0,18,3,2,1,23,4,3,3,2,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.5,2744.0,0.25,0.5,5.75,0,0.75,0,0
28,857,10,3,3,0,59,3,2,3,3660,7909,3,0,13,3,4,0,10,4,4,8,7,1,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.777778,1220.0,0.111111,0.777778,1.111111,0,8.727273,0,0
44,1376,1,2,2,1,91,2,3,1,10482,2326,9,0,14,3,4,1,24,1,3,20,6,3,6,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.285714,2620.5,0.142857,0.285714,1.142857,0,2.4,0,1
33,654,5,3,4,1,34,2,3,4,7119,21214,4,0,15,3,3,1,9,2,3,3,2,1,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,1779.75,0.25,0.5,2.25,0,3.6,0,0
35,1204,4,3,4,1,86,3,3,1,9582,10333,0,1,22,4,1,0,9,2,3,8,7,4,7,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.777778,2395.5,0.444444,0.777778,1.0,4,2.4,4,1
33,827,29,4,1,0,54,2,2,3,4508,3129,1,0,22,4,2,0,14,4,3,13,7,3,8,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5,1502.666667,0.214286,0.571429,1.0,0,7.8,0,1
28,895,15,2,1,1,50,3,1,3,2207,22482,1,0,16,3,4,1,4,5,2,4,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.4,1103.5,0.4,0.4,0.8,0,4.8,0,0
34,618,3,1,1,1,45,3,2,4,7756,22266,0,0,17,3,3,0,7,1,2,6,2,0,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.285714,2585.333333,0.0,0.571429,1.0,0,6.0,0,0
37,309,10,4,4,0,88,2,2,4,6694,24223,2,1,14,3,3,3,8,5,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,2231.333333,0.0,0.0,4.0,1,1.333333,10,0
25,1219,4,1,4,1,32,3,1,4,3691,4605,1,1,15,3,2,1,7,3,4,7,7,5,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.875,1845.5,0.625,0.75,0.875,1,14.0,4,1
26,1330,21,3,1,1,37,3,1,3,2377,19373,1,0,20,4,3,1,1,0,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5,1188.5,0.0,0.0,0.5,0,3.0,0,1
33,1017,25,3,1,1,55,2,1,2,2313,2993,4,1,20,4,2,0,5,0,3,2,2,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.666667,1156.5,0.666667,0.666667,1.666667,3,2.0,25,1
42,469,2,2,4,1,35,3,4,1,17665,14399,0,0,17,3,4,1,23,3,3,22,6,13,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.26087,3533.0,0.565217,0.304348,1.0,0,2.75,0,0
28,1009,1,3,1,1,45,2,1,2,2596,7160,1,0,15,3,1,2,1,2,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,1298.0,0.0,0.0,0.5,0,3.0,0,1
50,959,1,4,4,1,81,3,2,3,4728,17251,3,1,14,3,4,0,5,4,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,1576.0,0.0,0.0,5.0,2,0.0,1,1
33,970,7,3,4,0,30,3,2,2,4302,13401,0,0,17,3,3,1,4,3,3,3,2,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5,1434.0,0.0,0.5,1.0,0,3.6,0,0
34,697,3,4,3,1,40,2,1,4,2979,22478,3,0,17,3,4,3,6,2,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1489.5,0.0,0.0,6.0,0,0.0,0,0
48,1262,1,4,1,1,35,4,4,4,16885,16154,2,0,22,4,3,0,27,3,2,5,4,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.666667,3377.0,0.333333,0.166667,4.5,0,1.428571,0,0
45,1050,9,4,2,0,65,2,2,3,5593,17970,1,0,13,3,4,1,15,2,3,15,10,4,12,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.625,1864.333333,0.25,0.75,0.9375,0,8.4375,0,0
52,994,7,4,2,1,87,3,3,2,10445,15322,7,0,19,3,4,0,18,4,3,8,6,4,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.666667,2611.25,0.444444,0.0,2.0,0,2.526316,0,0
38,770,10,4,3,1,73,2,3,3,8740,5569,0,1,14,3,2,2,9,2,3,8,7,2,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.777778,2185.0,0.222222,0.777778,1.0,2,7.2,10,0
29,1107,28,4,3,0,93,3,1,4,2514,26968,4,0,22,4,1,1,11,1,3,7,5,1,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.625,1257.0,0.125,0.875,1.375,0,7.0,0,0
28,950,3,3,4,0,93,3,3,2,7655,8039,0,0,17,3,2,3,10,3,2,9,7,1,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7,1913.75,0.1,0.7,1.0,0,3.272727,0,0
46,406,3,1,1,1,52,3,4,3,17465,15596,3,0,12,3,4,1,23,3,3,12,9,4,9,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.692308,3493.0,0.307692,0.692308,1.769231,0,4.5,0,0
38,130,2,2,4,1,32,3,3,2,7351,20619,7,0,16,3,3,0,10,2,3,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,1837.75,0.0,0.0,5.0,0,0.545455,0,0
43,1082,27,3,3,0,83,3,3,1,10820,11535,8,0,11,3,3,1,18,1,3,8,7,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.777778,2705.0,0.0,0.111111,2.0,0,1.263158,0,0
39,203,2,3,1,1,84,3,4,4,12169,13547,7,0,11,3,4,3,21,4,3,18,7,11,5,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.368421,2433.8,0.578947,0.263158,1.105263,0,9.818182,0,1
40,1308,14,3,3,1,44,2,5,3,19626,17544,1,0,14,3,1,0,21,2,4,20,7,4,9,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.333333,3271.0,0.190476,0.428571,1.0,0,10.909091,0,0
21,984,1,1,4,0,70,2,1,2,2070,25326,1,1,11,3,3,0,2,6,4,2,2,2,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.666667,1035.0,0.666667,0.666667,0.666667,3,5.333333,1,0
39,439,9,3,3,1,70,3,2,2,6782,8770,9,0,15,3,3,0,9,2,2,5,4,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.666667,2260.666667,0.0,0.5,1.5,0,2.0,0,0
36,217,18,4,1,1,78,3,2,4,7779,23238,2,0,20,4,1,0,18,0,3,11,9,0,9,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.75,2593.0,0.0,0.75,1.5,0,6.947368,0,0
31,793,20,3,3,1,67,4,1,4,2791,21981,0,0,12,3,1,1,3,4,3,2,2,2,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.666667,1395.5,0.666667,0.666667,1.0,0,6.0,0,0
28,1451,2,1,1,1,67,2,1,2,3201,19911,0,0,17,3,1,0,6,2,1,5,3,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5,1600.5,0.0,0.666667,1.0,0,1.428571,0,0
35,1182,11,2,4,1,54,3,2,4,4968,18500,1,0,11,3,4,1,5,3,3,5,2,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.333333,1656.0,0.0,0.333333,0.833333,0,10.0,0,0
49,174,8,4,4,1,56,2,4,2,13120,11879,6,0,17,3,2,1,22,3,3,9,8,2,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.8,2624.0,0.2,0.3,2.2,0,2.347826,0,0
34,1003,2,2,4,1,95,3,2,3,4033,15834,2,0,11,3,4,0,5,3,2,3,2,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.5,1344.333333,0.0,0.5,1.25,0,3.0,0,0
29,490,10,3,4,0,61,3,1,2,3291,17940,0,0,14,3,4,2,8,2,2,7,5,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.625,1645.5,0.125,0.125,1.0,0,3.111111,0,0
42,188,29,3,2,1,56,1,2,4,4272,9558,4,0,19,3,1,0,16,3,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1424.0,0.0,0.0,8.0,0,0.705882,0,0
29,718,8,1,2,1,79,2,2,4,5056,17689,1,1,15,3,3,1,10,2,2,10,7,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.636364,1685.333333,0.090909,0.181818,0.909091,1,7.272727,8,0
38,433,1,3,3,1,37,4,1,3,2844,6004,1,0,13,3,4,1,7,2,4,7,6,5,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.75,1422.0,0.625,0.0,0.875,0,10.5,0,0
28,773,6,3,3,1,39,2,1,3,2703,22088,1,1,14,3,4,1,3,2,3,3,1,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.25,1351.5,0.0,0.5,0.75,2,6.75,6,0
18,247,8,1,3,1,80,3,1,3,1904,13556,1,0,12,3,4,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,952.0,0.0,0.0,0.0,0,0.0,0,1
33,603,9,4,1,0,77,3,2,1,8224,18385,0,1,17,3,1,0,6,3,3,5,2,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.333333,2741.333333,0.0,0.5,1.0,4,2.142857,9,1
41,167,12,4,2,1,46,3,1,4,4766,9051,3,1,11,3,1,1,6,4,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,2383.0,0.0,0.0,3.0,1,1.714286,12,0
31,874,15,3,3,1,72,3,1,3,2610,6233,1,0,12,3,3,1,2,5,2,2,2,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.666667,1305.0,0.666667,0.666667,0.666667,0,4.0,0,1
37,367,25,2,3,0,52,2,2,4,5731,17171,7,0,13,3,3,2,9,2,3,6,2,1,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.285714,1910.333333,0.142857,0.428571,1.285714,0,7.2,0,0
27,199,6,3,4,1,55,2,1,3,2539,7950,1,0,13,3,3,1,4,0,3,4,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.4,1269.5,0.4,0.4,0.8,0,7.2,0,0
34,1400,9,1,2,0,70,3,2,3,5714,5829,1,0,20,4,1,0,6,3,2,6,5,1,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.714286,1904.666667,0.142857,0.428571,0.857143,0,5.142857,0,0
35,528,8,4,3,1,100,3,1,3,4323,7108,1,0,17,3,2,0,6,2,1,5,4,1,4,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.666667,2161.5,0.166667,0.666667,1.0,0,2.142857,0,0
29,408,23,1,4,0,45,2,3,1,7336,11162,1,0,13,3,1,1,11,3,1,11,8,3,10,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.666667,1834.0,0.25,0.833333,0.916667,0,0.916667,0,1
40,593,9,4,2,0,88,3,3,3,13499,13782,9,0,17,3,3,0,20,3,2,18,7,2,13,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.368421,3374.75,0.105263,0.684211,1.052632,0,5.142857,0,0
42,481,12,3,3,1,44,3,4,1,13758,2447,0,1,12,3,2,0,22,2,2,21,9,13,14,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.409091,2751.6,0.590909,0.636364,1.0,4,1.826087,12,1
42,647,4,4,2,1,45,3,2,1,5155,2253,7,0,13,3,4,0,9,3,4,6,4,1,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.571429,1718.333333,0.142857,0.714286,1.285714,0,2.4,0,0
35,982,1,4,4,1,58,2,1,3,2258,16340,6,0,12,3,2,1,10,2,3,8,0,1,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1129.0,0.111111,0.777778,1.111111,0,6.545455,0,0
24,477,24,3,4,1,49,3,1,2,3597,6409,8,0,22,4,4,0,6,2,3,4,3,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.6,1798.5,0.2,0.4,1.2,0,3.428571,0,0
28,1485,12,1,3,0,79,3,1,4,2515,22955,1,1,11,3,4,0,1,4,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,1257.5,0.0,0.0,0.5,1,4.0,12,1
26,1384,3,4,1,1,82,4,1,4,4420,13421,1,0,22,4,2,1,8,2,3,8,7,0,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.777778,2210.0,0.0,0.777778,0.888889,0,10.666667,0,0
30,852,10,3,3,1,72,2,2,3,6578,2706,1,0,18,3,1,1,10,3,3,10,3,1,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.272727,2192.666667,0.090909,0.363636,0.909091,0,8.181818,0,0
40,902,26,2,3,0,92,2,2,4,4422,21203,3,1,13,3,4,1,16,3,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5,1474.0,0.0,0.0,8.0,1,0.235294,26,0
35,819,2,3,3,1,44,2,3,2,10274,19588,2,0,18,3,2,1,15,2,4,7,7,6,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.875,2568.5,0.75,0.5,1.875,0,3.5,0,0
34,669,1,3,4,1,97,2,2,1,5343,25755,0,0,20,4,3,0,14,3,3,13,9,4,9,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.642857,1781.0,0.285714,0.642857,1.0,0,2.6,0,0
35,636,4,4,4,1,47,2,1,4,2376,26537,1,0,13,3,2,1,2,2,4,2,2,2,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.666667,1188.0,0.666667,0.666667,0.666667,0,10.666667,0,0
43,1372,9,3,1,0,85,1,2,3,5346,9489,8,0,13,3,2,0,7,2,2,4,3,1,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6,1782.0,0.2,0.6,1.4,0,3.0,0,1
32,862,2,1,3,0,76,3,1,1,2827,14947,1,0,12,3,3,3,1,3,3,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,1413.5,0.0,0.0,0.5,0,1.5,0,0
56,718,4,4,4,0,92,3,5,1,19943,18575,4,0,13,3,4,1,28,2,3,5,2,4,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.333333,3323.833333,0.666667,0.333333,4.666667,0,0.517241,0,0
29,1401,6,1,2,0,54,3,1,4,3131,26342,1,0,13,3,1,1,10,5,3,10,8,0,8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.727273,1565.5,0.0,0.727273,0.909091,0,10.909091,0,0
19,645,9,2,3,1,54,3,1,1,2552,7172,1,0,25,4,3,0,1,4,3,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5,1276.0,0.0,0.0,0.5,0,1.5,0,0
45,1457,7,3,1,0,83,3,1,3,4477,20100,4,1,19,3,3,1,7,2,2,3,2,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5,2238.5,0.0,0.5,1.75,2,2.25,7,0
37,977,1,3,4,0,56,2,2,4,6474,9961,1,0,13,3,2,1,14,2,2,14,8,3,11,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.533333,2158.0,0.2,0.733333,0.933333,0,7.466667,0,0
20,805,3,3,1,1,87,2,1,3,3033,12828,1,0,12,3,1,0,2,2,2,2,2,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.666667,1516.5,0.333333,0.666667,0.666667,0,4.0,0,0
44,1097,10,4,3,1,96,3,1,3,2936,10826,1,1,11,3,3,0,6,4,3,6,4,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.571429,1468.0,0.0,0.285714,0.857143,2,7.714286,10,1
53,1223,7,2,4,0,50,3,5,3,18606,18640,3,0,18,3,2,1,26,6,3,7,7,4,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.875,3101.0,0.5,0.875,3.25,0,2.333333,0,0
29,942,15,1,2,0,69,1,1,4,2168,26933,0,1,18,3,1,1,6,2,2,5,4,1,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.666667,1084.0,0.166667,0.5,1.0,1,5.714286,15,0
22,1256,3,4,3,1,48,2,1,4,2853,4223,0,1,11,3,2,1,1,5,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1426.5,0.0,0.0,1.0,1,0.0,3,1
46,1402,2,3,3,0,69,3,4,1,17048,24097,8,0,23,4,1,0,28,2,3,26,15,15,9,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.555556,3409.6,0.555556,0.333333,1.037037,0,2.689655,0,0
44,111,17,3,4,1,74,1,1,3,2290,4279,2,0,13,3,4,0,6,3,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1145.0,0.0,0.0,6.0,0,0.0,0,0
33,147,2,3,2,1,99,3,1,3,3600,8429,1,0,13,3,4,1,5,2,3,5,4,1,4,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.666667,1800.0,0.166667,0.666667,0.833333,0,7.5,0,0
41,906,5,2,1,1,95,2,1,1,2107,20293,6,0,17,3,1,1,5,2,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1053.5,0.0,0.0,2.5,0,0.166667,0,1
30,1329,29,4,3,1,61,3,2,1,4115,13192,8,0,19,3,3,3,8,3,3,4,3,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.6,1371.666667,0.0,0.6,1.6,0,1.333333,0,0
40,1184,2,4,2,1,62,3,2,2,4327,25440,5,0,12,3,4,3,5,2,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,1442.333333,0.0,0.0,5.0,0,0.0,0,0
50,1421,2,3,4,0,30,3,4,1,17856,9490,2,0,22,4,3,1,32,3,3,2,2,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.666667,3571.2,0.666667,0.666667,10.666667,0,0.181818,0,0
28,1179,19,4,4,1,78,2,1,1,3196,12449,1,0,12,3,3,3,6,2,3,6,5,3,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.714286,1598.0,0.428571,0.428571,0.857143,0,2.571429,0,0
46,1450,15,2,4,1,52,3,5,2,19081,10849,5,0,11,3,1,1,25,2,3,4,2,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.4,3180.166667,0.0,0.6,5.0,0,0.923077,0,0
35,1361,17,4,3,1,94,3,2,1,8966,21026,3,1,15,3,4,3,15,2,3,7,7,1,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.875,2988.666667,0.125,0.875,1.875,4,1.3125,17,0
24,984,17,2,4,0,97,3,1,2,2210,3372,1,0,13,3,1,1,1,3,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1105.0,0.0,0.0,0.5,0,1.0,0,1
33,1146,25,3,2,0,82,3,2,3,4539,4905,1,0,12,3,1,1,10,3,2,10,7,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.636364,1513.0,0.0,0.090909,0.909091,0,5.454545,0,0
36,917,6,4,3,1,60,1,1,3,2741,6865,1,0,14,3,3,1,7,4,3,7,7,1,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.875,1370.5,0.125,0.875,0.875,0,7.875,0,0
30,853,7,4,3,1,49,3,2,3,3491,11309,1,0,13,3,1,3,10,4,2,10,7,8,9,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.636364,1163.666667,0.727273,0.818182,0.909091,0,5.454545,0,0
44,200,29,4,4,1,32,3,2,4,4541,7744,1,0,25,4,2,0,20,3,3,20,11,13,17,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.52381,1513.666667,0.619048,0.809524,0.952381,0,11.428571,0,0
